1.38879e-011,5.22106e-011,1.89335e-010,6.62296e-010,2.23472e-009,7.27355e-009,2.2836e-008,6.91581e-008,2.02031e-007,5.69301e-007,1.54745e-006,4.05735e-006,1.02617e-005,2.50348e-005,5.89143e-005,0.000133736,0.000292837,0.00061852,0.00126018,0.00247663,0.00469506,0.0085856,0.0151444,0.0257681,0.0422925,0.0669568,0.102253,0.150629,0.214039,0.293377,0.387892,0.494703,0.608597,0.722213,0.826706,0.912824,0.972241,0.998875,0.989917,0.946317,0.87262,0.776183,0.665968,0.55118,0.440031,0.338863,0.251719,0.180367,0.124666,0.0831175,0.0534546,0.0331611,0.0198437,0.0114543,0.00637767,0.00342537,0.00177461,0.000886848,0.00042751,0.000198789,8.91642e-005,3.85779e-005,1.61004e-005,6.48166e-006,2.51701e-006,9.42835e-007,3.40671e-007,1.18737e-007,3.99197e-008,1.29461e-008,4.04987e-009,1.22206e-009,3.55711e-010,9.98736e-011,2.70492e-011,7.06657e-012,1.78079e-012,4.32882e-013,1.01502e-013,2.29578e-014,5.00885e-015,1.05413e-015,2.13994e-016,4.19045e-017,7.91533e-018,1.44221e-018,2.53476e-019,4.29731e-020,7.0276e-021,1.10858e-021,1.68686e-022,2.47594e-023,3.50552e-024,4.78757e-025,6.30708e-026,8.01479e-027,9.82439e-028,1.16164e-028,1.32491e-029,1.45764e-030,1.54691e-031,1.58355e-032,1.56368e-033,1.48942e-034,1.36846e-035,1.21283e-036,1.03686e-037,8.55044e-039,6.80155e-040,5.21889e-041,3.86276e-042,2.75784e-043,1.89928e-044,1.26172e-045,8.08507e-047,4.99754e-048,2.97975e-049,1.71377e-050,9.50772e-052,5.08804e-053,2.62649e-054,1.30783e-055,6.28169e-057,2.9104e-058,1.30071e-059,5.60733e-061,2.33176e-062,9.35323e-064,3.61901e-065,1.35073e-066,4.86293e-068,1.6888e-069,5.65729e-071,1.82805e-072,5.69797e-074,1.71318e-075,4.9686e-077,1.39e-078,3.75102e-080,9.76411e-082,2.4517e-083,5.93814e-085,1.38735e-086,3.12659e-088,6.79683e-090,1.42525e-091,2.8829e-093,5.62492e-095,1.05865e-096,0
1.38879e-011,2.57779e-011,4.36497e-011,1.60828e-010,8.72574e-010,2.79532e-009,8.71973e-009,2.72105e-008,8.19563e-008,2.37812e-007,6.65624e-007,1.79723e-006,4.68108e-006,1.17614e-005,2.85063e-005,6.66491e-005,0.000150322,0.000327057,0.000686438,0.00138982,0.00271452,0.00511458,0.00929634,0.0163004,0.0275724,0.0449927,0.0708275,0.107562,0.157584,0.222725,0.303689,0.399481,0.506961,0.620678,0.73312,0.835419,0.918454,0.974177,0.996895,0.984228,0.937521,0.861606,0.763982,0.653595,0.539497,0.429664,0.330166,0.244796,0.175125,0.120885,0.0805149,0.051745,0.0320887,0.0192015,0.0110871,0.00617746,0.00332135,0.00172321,0.00086275,0.000416833,0.000194346,8.74437e-005,3.7969e-005,1.59105e-005,6.43424e-006,2.51117e-006,9.45861e-007,3.4384e-007,1.20634e-007,4.08486e-008,1.335e-008,4.21106e-009,1.28208e-009,3.76751e-010,1.06862e-010,2.92565e-011,7.73152e-012,1.97222e-012,4.85626e-013,1.15428e-013,2.64846e-014,5.86618e-015,1.25431e-015,2.58909e-016,5.15934e-017,9.92553e-018,1.84346e-018,3.30553e-019,5.72251e-020,9.56483e-021,1.54356e-021,2.40509e-022,3.61836e-023,5.25622e-024,7.37269e-025,9.98566e-026,1.30598e-026,1.64935e-027,2.01149e-028,2.36895e-029,2.69427e-030,2.95925e-031,3.13895e-032,3.2156e-033,3.18143e-034,3.04001e-035,2.80562e-036,2.50089e-037,2.15318e-038,1.79059e-039,1.43831e-040,1.11598e-041,8.36405e-043,6.05542e-044,4.23494e-045,2.86111e-046,1.86731e-047,1.17733e-048,7.17118e-050,4.21989e-051,2.39904e-052,1.31768e-053,6.99234e-055,3.58496e-056,1.77583e-057,8.4993e-059,3.93036e-060,1.75613e-061,7.58163e-063,3.16267e-064,1.27478e-065,4.96491e-067,1.86847e-068,6.79458e-070,2.3875e-071,8.10644e-073,2.65965e-074,8.43193e-076,2.58308e-077,7.64635e-079,2.18714e-080,6.04507e-082,1.61445e-083,4.16622e-085,1.03884e-086,2.50285e-088,5.82636e-090,1.31062e-091,2.77214e-093,0
1.38879e-011,6.64043e-012,3.71228e-011,1.08972e-010,2.96756e-010,1.31256e-009,3.83787e-009,1.28339e-008,4.04009e-008,1.1717e-007,3.31559e-007,9.11299e-007,2.4151e-006,6.17471e-006,1.52389e-005,3.63021e-005,8.34708e-005,0.000185251,0.000396831,0.000820489,0.00163741,0.00315401,0.00586389,0.0105227,0.018226,0.0304701,0.0491677,0.0765792,0.115125,0.167054,0.23398,0.316327,0.412795,0.51997,0.632223,0.742024,0.840668,0.919384,0.970602,0.989152,0.973127,0.924204,0.847356,0.750016,0.6409,0.52873,0.421124,0.323837,0.240434,0.172355,0.119295,0.0797269,0.0514491,0.0320593,0.0192906,0.0112089,0.00628951,0.00340819,0.00178358,0.000901445,0.000440023,0.000207451,9.44654e-005,4.15492e-005,1.76522e-005,7.24432e-006,2.87192e-006,1.09987e-006,4.06929e-007,1.45452e-007,5.02302e-008,1.67597e-008,5.40314e-009,1.68314e-009,5.06645e-010,1.47373e-010,4.14268e-011,1.12541e-011,2.9548e-012,7.49812e-013,1.83909e-013,4.36012e-014,9.9922e-015,2.21366e-015,4.74101e-016,9.8166e-017,1.96518e-017,3.80381e-018,7.11919e-019,1.28843e-019,2.25494e-020,3.81657e-021,6.2474e-022,9.89096e-023,1.51465e-023,2.24362e-024,3.21492e-025,4.45657e-026,5.97677e-027,7.75518e-028,9.73651e-029,1.18284e-029,1.39055e-030,1.58201e-031,1.7419e-032,1.85632e-033,1.91481e-034,1.91191e-035,1.84802e-036,1.7293e-037,1.56669e-038,1.37429e-039,1.16729e-040,9.60092e-042,7.64732e-043,5.89924e-044,4.40758e-045,3.18971e-046,2.23602e-047,1.51846e-048,9.98991e-050,6.36764e-051,3.93263e-052,2.35344e-053,1.36479e-054,7.6701e-056,4.17769e-057,2.20547e-058,1.12855e-059,5.59792e-061,2.69182e-062,1.25489e-063,5.67195e-065,2.48575e-066,1.05635e-067,4.35318e-069,1.73975e-070,6.74333e-072,2.5351e-073,9.2444e-075,3.27002e-076,1.12211e-077,3.73564e-079,1.2066e-080,3.78144e-082,1.14993e-083,3.39352e-085,9.72769e-087,2.64815e-088,0
1.38879e-011,1.84707e-011,1.89317e-011,6.65415e-011,2.56935e-010,6.62336e-010,2.57283e-009,7.34491e-009,2.32868e-008,6.88685e-008,1.94927e-007,5.42196e-007,1.44061e-006,3.6906e-006,9.16843e-006,2.20146e-005,5.10484e-005,0.000114373,0.000247607,0.000517933,0.00104675,0.00204392,0.00385596,0.0070282,0.0123764,0.0210562,0.0346097,0.05496,0.0843189,0.124978,0.178966,0.247595,0.330936,0.427351,0.533168,0.642669,0.748446,0.842147,0.915538,0.961687,0.976039,0.957161,0.906978,0.830447,0.734753,0.628198,0.519026,0.414411,0.319768,0.238461,0.171866,0.11972,0.0806063,0.0524575,0.0329991,0.0200663,0.0117957,0.00670335,0.00368288,0.00195628,0.00100472,0.000498942,0.000239589,0.000111254,4.99602e-005,2.16977e-005,9.11394e-006,3.70279e-006,1.45514e-006,5.53174e-007,2.03434e-007,7.23801e-008,2.49157e-008,8.29882e-009,2.6747e-009,8.34216e-010,2.518e-010,7.35591e-011,2.07994e-011,5.69288e-012,1.50837e-012,3.86912e-013,9.60895e-014,2.31064e-014,5.38042e-015,1.21327e-015,2.64968e-016,5.60477e-017,1.14838e-017,2.27934e-018,4.38296e-019,8.16574e-020,1.47411e-020,2.57875e-021,4.37187e-022,7.18364e-023,1.14414e-023,1.76647e-024,2.64403e-025,3.83708e-026,5.3994e-027,7.36788e-028,9.75059e-029,1.25156e-029,1.55827e-030,1.88213e-031,2.20551e-032,2.50764e-033,2.76669e-034,2.96233e-035,3.07843e-036,3.1052e-037,3.04058e-038,2.89051e-039,2.668e-040,2.3913e-041,2.08143e-042,1.75961e-043,1.4449e-044,1.15258e-045,8.93232e-047,6.72603e-048,4.92154e-049,3.49974e-050,2.41884e-051,1.62504e-052,1.06133e-053,6.73924e-055,4.16096e-056,2.4983e-057,1.45885e-058,8.28592e-060,4.57804e-061,2.46079e-062,1.28699e-063,6.54981e-065,3.24402e-066,1.56383e-067,7.33825e-069,3.35232e-070,1.49107e-071,6.45797e-073,2.72392e-074,1.11903e-075,4.4781e-077,1.74581e-078,6.63171e-080,2.46006e-081,8.74893e-083,0
1.38879e-011,9.08399e-012,2.60281e-011,5.99269e-011,1.61833e-010,6.44561e-010,1.69603e-009,5.88252e-009,1.64875e-008,4.91832e-008,1.37758e-007,3.74488e-007,9.94692e-007,2.53457e-006,6.27102e-006,1.50099e-005,3.47024e-005,7.77095e-005,0.000168462,0.000353256,0.000716647,0.00140669,0.0026714,0.00490803,0.00872354,0.0149998,0.0249505,0.0401481,0.0624937,0.0940996,0.137061,0.193115,0.263201,0.346999,0.442528,0.545915,0.651453,0.752002,0.839726,0.907078,0.947864,0.958187,0.937056,0.886549,0.811468,0.718595,0.615678,0.51038,0.409373,0.317721,0.23861,0.173408,0.121956,0.0830057,0.0546774,0.0348596,0.0215117,0.0128495,0.00742985,0.00415894,0.00225382,0.00118254,0.000600757,0.000295527,0.000140779,6.4946e-005,2.90181e-005,1.2558e-005,5.26424e-006,2.13771e-006,8.40996e-007,3.20555e-007,1.18388e-007,4.23691e-008,1.46946e-008,4.93939e-009,1.60928e-009,5.08238e-010,1.55604e-010,4.61883e-011,1.32935e-011,3.71006e-012,1.00415e-012,2.63592e-013,6.71155e-014,1.65773e-014,3.97234e-015,9.23556e-016,2.08357e-016,4.56167e-017,9.69293e-018,1.99915e-018,4.0026e-019,7.78015e-020,1.46835e-020,2.691e-021,4.78944e-022,8.27926e-023,1.39021e-023,2.26776e-024,3.59412e-025,5.53492e-026,8.28332e-027,1.20481e-027,1.70335e-028,2.34105e-029,3.12813e-030,4.06424e-031,5.13501e-032,6.3099e-033,7.54176e-034,8.76884e-035,9.91934e-036,1.0918e-036,1.16944e-037,1.21909e-038,1.237e-039,1.22189e-040,1.17509e-041,1.10038e-042,1.00346e-043,8.91232e-045,7.71029e-046,6.4982e-047,5.33593e-048,4.26948e-049,3.32921e-050,2.53024e-051,1.87453e-052,1.3539e-053,9.53443e-055,6.54751e-056,4.38514e-057,2.86465e-058,1.82556e-059,1.13504e-060,6.88606e-062,4.07694e-063,2.35589e-064,1.3289e-065,7.31808e-067,3.93488e-068,2.06609e-069,1.05952e-070,5.30724e-072,2.59706e-073,1.24174e-074,5.82371e-076,2.63926e-077,0
1.38879e-011,1.63574e-011,1.87412e-011,5.56735e-011,1.90476e-010,4.98875e-010,1.79985e-009,4.82245e-009,1.5111e-008,4.11108e-008,1.1519e-007,3.05708e-007,7.91672e-007,1.99482e-006,4.84965e-006,1.14722e-005,2.6263e-005,5.82624e-005,0.000125357,0.00026127,0.000527809,0.00103364,0.00196143,0.00360643,0.00642562,0.0110934,0.0185567,0.0300751,0.0472255,0.0718449,0.10589,0.151199,0.209154,0.280288,0.363879,0.457637,0.557566,0.658085,0.752454,0.833472,0.894377,0.929764,0.936386,0.913637,0.863652,0.790971,0.701859,0.603421,0.502673,0.405752,0.317367,0.240551,0.176692,0.125779,0.0867764,0.0580259,0.037609,0.0236284,0.0143905,0.00849653,0.00486362,0.00269935,0.00145267,0.000758082,0.000383651,0.000188304,8.96437e-005,4.13951e-005,1.85432e-005,8.05858e-006,3.39789e-006,1.39019e-006,5.51937e-007,2.12664e-007,7.95295e-008,2.8869e-008,1.01729e-008,3.48021e-009,1.15601e-009,3.72865e-010,1.16794e-010,3.55311e-011,1.04994e-011,3.0139e-012,8.40524e-013,2.27757e-013,5.99711e-014,1.53464e-014,3.8169e-015,9.22793e-016,2.16887e-016,4.9562e-017,1.10128e-017,2.37973e-018,5.00138e-019,1.02243e-019,2.03333e-020,3.93427e-021,7.40717e-022,1.35714e-022,2.42007e-023,4.20068e-024,7.09817e-025,1.16778e-025,1.87076e-026,2.91855e-027,4.43467e-028,6.56376e-029,9.46442e-030,1.32965e-030,1.82029e-031,2.42856e-032,3.15807e-033,4.00323e-034,4.9473e-035,5.96141e-036,7.00497e-037,8.02776e-038,8.97361e-039,9.78541e-040,1.04108e-040,1.08078e-041,1.09494e-042,1.08267e-043,1.045e-044,9.84694e-046,9.05953e-047,8.13924e-048,7.14154e-049,6.12045e-050,5.12406e-051,4.1912e-052,3.34976e-053,2.61633e-054,1.99724e-055,1.49033e-056,1.08719e-057,7.75455e-059,5.40864e-060,3.68941e-061,2.46161e-062,1.60668e-063,1.026e-064,6.41094e-066,3.92026e-067,2.34625e-068,1.37458e-069,7.93109e-071,4.45152e-072,0
1.38879e-011,1.15178e-011,2.77907e-011,6.73487e-011,1.89281e-010,6.50335e-010,1.7347e-009,5.51668e-009,1.46513e-008,4.19236e-008,1.09311e-007,2.87323e-007,7.21165e-007,1.77024e-006,4.22118e-006,9.75734e-006,2.19599e-005,4.79181e-005,0.000101599,0.000209172,0.000417965,0.000811091,0.00152797,0.00279422,0.00496087,0.00854915,0.0142994,0.0232142,0.0365778,0.055935,0.0830107,0.119553,0.167089,0.226614,0.298243,0.380879,0.47199,0.567548,0.662207,0.749729,0.823633,0.877977,0.908146,0.911497,0.887743,0.838993,0.769446,0.684786,0.591427,0.49571,0.403228,0.318334,0.243918,0.181405,0.130953,0.0917635,0.0624207,0.0412208,0.0264275,0.0164503,0.00994247,0.00583507,0.00332551,0.0018406,0.000989416,0.000516595,0.000262002,0.000129085,6.17871e-005,2.87347e-005,1.29849e-005,5.702e-006,2.43341e-006,1.00934e-006,4.06944e-007,1.59495e-007,6.07735e-008,2.25153e-008,8.11114e-009,2.84162e-009,9.68225e-010,3.20889e-010,1.03454e-010,3.24486e-011,9.90258e-012,2.9407e-012,8.49863e-013,2.39051e-013,6.54517e-014,1.74458e-014,4.52736e-015,1.14402e-015,2.81518e-016,6.74699e-017,1.57506e-017,3.5819e-018,7.9362e-019,1.71334e-019,3.60458e-020,7.39096e-021,1.47717e-021,2.87802e-022,5.46694e-023,1.01259e-023,1.82899e-024,3.22203e-025,5.53658e-026,9.28109e-027,1.51794e-027,2.42247e-028,3.77281e-029,5.73491e-030,8.50934e-031,1.23261e-031,1.74327e-032,2.40753e-033,3.24711e-034,4.27752e-035,5.50442e-036,6.92002e-037,8.50028e-038,1.02033e-038,1.19697e-039,1.37251e-040,1.53847e-041,1.686e-042,1.80665e-043,1.89318e-044,1.94026e-045,1.94507e-046,1.90752e-047,1.83028e-048,1.71842e-049,1.57893e-050,1.41992e-051,1.24994e-052,1.07719e-053,9.08912e-055,7.50992e-056,6.07695e-057,4.81643e-058,3.73944e-059,2.84432e-060,2.1198e-061,1.54813e-062,1.10804e-063,7.7729e-065,5.39189e-066,3.65939e-067,0
